subset,run,relative_path,filename,format,size_bytes,sha256,identity_number,capture_group,instance,canonical_identity,canonical_sample_id,decode_status,width,height,channels,annotation_local_index,pattern
full_l3sf,R5,L3-SF/R5/15_2_5.png,15_2_5.png,png,69748,50cc2ffb4cfa35a94fa4e232dda360a22a436f4249f299b534f075224479febd,15,2,5,R5/15,R5/15_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/16_1_1.png,16_1_1.png,png,72130,6773102871f9245a4ee9d86971efa1487fa7af43a7bfaabe61957d354a170f7f,16,1,1,R5/16,R5/16_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/16_1_2.png,16_1_2.png,png,71020,2a183fa4c999925ed5860682b0c55742209ec83f9bacf9d7860cbe79ce8d0b3b,16,1,2,R5/16,R5/16_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/16_1_3.png,16_1_3.png,png,70346,6fa8cf96ccba3b937d6e36935b3358334b2721b7742422319ce53443884187f3,16,1,3,R5/16,R5/16_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/16_1_4.png,16_1_4.png,png,70065,fbdbd4baf3feed3878f07a502f9413a0ef9e2b377c948af8b212858836dedeb5,16,1,4,R5/16,R5/16_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/16_1_5.png,16_1_5.png,png,69617,bf3ff51096cbe9ef64dcf1ffdee474c2911f9c631890978169794d92820df47b,16,1,5,R5/16,R5/16_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/16_2_1.png,16_2_1.png,png,70953,8a2a0d1859f53e8f5e3856f31383b5c01fa4eb5b763ecbae6e4509a2a7e20d5c,16,2,1,R5/16,R5/16_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/16_2_2.png,16_2_2.png,png,70296,c7725b6a68f4b4fc64e10e9a2315999b20f12e48ba277193493eb2d981ec10c2,16,2,2,R5/16,R5/16_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/16_2_3.png,16_2_3.png,png,69274,eaa312c0e2555ec6fe1e8cff197c0269d8fc9ca6a592bd30107ba833189ebe4c,16,2,3,R5/16,R5/16_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/16_2_4.png,16_2_4.png,png,69593,c3f3773d1a5c9508fc054605c5ba99d22a818f5947a95559605363574acbfd42,16,2,4,R5/16,R5/16_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/16_2_5.png,16_2_5.png,png,71004,54acced39f65615250f87a57a3b83b2d401b9c1335314f0a950ab638957fc53e,16,2,5,R5/16,R5/16_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/17_1_1.png,17_1_1.png,png,69824,e511d95b2b67f463c6a9f439bfed8b021b4717b645dd52d736cb809328fcd042,17,1,1,R5/17,R5/17_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/17_1_2.png,17_1_2.png,png,69535,e7f24560b504e9bb5d30af5b10aeda431a6cc39c6cc5fe6822509bb2ebbcacdc,17,1,2,R5/17,R5/17_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/17_1_3.png,17_1_3.png,png,70614,0021f67307f26c50a8764b878f95f8fb0c2f0ad1884b479d9c9080b6fd110e7d,17,1,3,R5/17,R5/17_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/17_1_4.png,17_1_4.png,png,73182,a05b1932e770a0ae03e9a55c2e95c0a3b27acb1c548dd17123cb909a24c2ec0e,17,1,4,R5/17,R5/17_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/17_1_5.png,17_1_5.png,png,69665,f23d3cbd064a6bb911a6a5a8ceb8fb2c399938fb7edf4fdccc9ed853fbf98f80,17,1,5,R5/17,R5/17_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/17_2_1.png,17_2_1.png,png,69596,33b42a4bf11359ad20a2a7e58235326a2d80f5b07773f1c112d528f28de7293b,17,2,1,R5/17,R5/17_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/17_2_2.png,17_2_2.png,png,70630,2771c520ca8b6d935bcadc97da6a482e03a99212e4e310aac8778071abfa67c5,17,2,2,R5/17,R5/17_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/17_2_3.png,17_2_3.png,png,70856,7aeacc11f2c400d61f122e281b7832d7e7c9d0ff3731667e3f481d1a8af415eb,17,2,3,R5/17,R5/17_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/17_2_4.png,17_2_4.png,png,72703,f5f405be75ee7e03d9be40bba8197e5d51d1f8f8fa505222faa442424fa1e0c3,17,2,4,R5/17,R5/17_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/17_2_5.png,17_2_5.png,png,69881,d745046d68b849ec5dab2c3a5707a9a6b0f8e3528077342fd16f093d8be3ac81,17,2,5,R5/17,R5/17_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/18_1_1.png,18_1_1.png,png,68875,7cfcc4d23c1959aa9ce8d7cbd4b1b32c86705d70dedcf3c7c8eca80d7f2fd9be,18,1,1,R5/18,R5/18_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/18_1_2.png,18_1_2.png,png,69444,34c48d6b0a79ca13c139e7326f1cc047e4c0e963d987cbefef10d3fb97645181,18,1,2,R5/18,R5/18_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/18_1_3.png,18_1_3.png,png,69241,fd4fa8ee23858d7667857104163003d767a39c693993f647ed54d9dc05e75fbc,18,1,3,R5/18,R5/18_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/18_1_4.png,18_1_4.png,png,67892,cdd369db6b7b1212edf5a36e8b19849c34eaa8ea03745bb8bc4c43dc60a47383,18,1,4,R5/18,R5/18_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/18_1_5.png,18_1_5.png,png,68709,7154c60e70102482228ceb31cda1e410af16adacde2c451a2603ec868b543604,18,1,5,R5/18,R5/18_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/18_2_1.png,18_2_1.png,png,69222,a8181584e6abcd43e0e4a51dd29637378c2739aa39733c49eb93b8a63adc4070,18,2,1,R5/18,R5/18_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/18_2_2.png,18_2_2.png,png,70114,d20153133c800206cbc2b4a3c036539d4616ff3fed815068171cad36a70160e4,18,2,2,R5/18,R5/18_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/18_2_3.png,18_2_3.png,png,69114,870243ca0a616b59ae9cf94d303731f01c3e5c9eaa485a26f2e85ae6d390391a,18,2,3,R5/18,R5/18_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/18_2_4.png,18_2_4.png,png,69313,ece200dc6e9f4d30c32ba99e6fe8f63de355e853ab08a42a0b0e7d97bf711f7a,18,2,4,R5/18,R5/18_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/18_2_5.png,18_2_5.png,png,71038,3b30de9c16386f24ce5f73bed8b9b3977c385046ee7150b95333c7c308aac879,18,2,5,R5/18,R5/18_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/19_1_1.png,19_1_1.png,png,70322,20f7b9d5aa9a30281217a28389733ad2335ac192b4a038ae1df6e9da0762cd1f,19,1,1,R5/19,R5/19_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/19_1_2.png,19_1_2.png,png,71013,a80a892518322a6051f4c2c515eaeaef93fd82598b85bd0f60768daaa7a278c9,19,1,2,R5/19,R5/19_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/19_1_3.png,19_1_3.png,png,69636,e44d3abfda99d9ee4db8b3ef872b4386a6e8ce8828e3f5048f0331a2e70e6d86,19,1,3,R5/19,R5/19_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/19_1_4.png,19_1_4.png,png,69597,1fbab17e753426416acc8821ca6bdfc8352007d46d73092f597b7b561ddbbaba,19,1,4,R5/19,R5/19_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/19_1_5.png,19_1_5.png,png,69376,1092a4b66955dd16aa655cd9b6b178156de05f004f104defce0965c4e39fa319,19,1,5,R5/19,R5/19_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/19_2_1.png,19_2_1.png,png,68610,c3aaf57a2553cd482fcf58cd1c4b1fb8d8a4916771781da83268843f01498691,19,2,1,R5/19,R5/19_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/19_2_2.png,19_2_2.png,png,69785,fe4d427133aa94d6c93e76e5ba198c74b9489efbcd921767b7f1fd76fa3e0db3,19,2,2,R5/19,R5/19_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/19_2_3.png,19_2_3.png,png,70827,51ac8620d66ef84a6aa409208110df031472bddaffa8ef7a4223607ff5ac86b5,19,2,3,R5/19,R5/19_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/19_2_4.png,19_2_4.png,png,69847,ec45ebef4066f9d48fa8ff67b559601fd70cd3b26d65ab845d8ddddab20475dc,19,2,4,R5/19,R5/19_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/19_2_5.png,19_2_5.png,png,69244,d0c51f1fcabb5d381d8656bf235e79f0039809ca2d6e32627f732df9a30f6892,19,2,5,R5/19,R5/19_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/1_1_1.png,1_1_1.png,png,69072,d2318bb02dcdfe4fcd1ca15e5cd20d6baf1810ee196ab08028c8612d1c3f5f46,1,1,1,R5/1,R5/1_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/1_1_2.png,1_1_2.png,png,70168,20bfc388654707497e07329e3f3643c129d7e3cbe17f697db999a44d60f6cdca,1,1,2,R5/1,R5/1_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/1_1_3.png,1_1_3.png,png,70078,62eedb21ff6f0c55a3202eb1031a7439f3b54ecf3b7e70d52cf5016e604e735f,1,1,3,R5/1,R5/1_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/1_1_4.png,1_1_4.png,png,66452,ee064d46f575ad48e0ee43c9418e4d335d04a6d00a559478164215378242be29,1,1,4,R5/1,R5/1_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/1_1_5.png,1_1_5.png,png,71613,7f091f7f5b2547bc7e46d10285f5b3c88d268077f4b5f19fa88645fc85e27836,1,1,5,R5/1,R5/1_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/1_2_1.png,1_2_1.png,png,69788,748f3286a604d012bdb45d753adb0a6e21c60844e7c2a755d8bb5a9cb8ef1bd7,1,2,1,R5/1,R5/1_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/1_2_2.png,1_2_2.png,png,71798,37be087c77593a1c929201241c8c806d52f70709f92bd1ebde8be5efb426f0cb,1,2,2,R5/1,R5/1_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/1_2_3.png,1_2_3.png,png,70820,e94c3f80db05759a821b0f59941c1cdf7a89ff538f1d22984b31bac7c8414bb7,1,2,3,R5/1,R5/1_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/1_2_4.png,1_2_4.png,png,69052,d22f42820424acfbed5b777f3b8e8a7a76ef9fdbac9839ffe74499990f3fe991,1,2,4,R5/1,R5/1_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/1_2_5.png,1_2_5.png,png,70370,7189172014776e9ffb9fcd57531c9a78fa2333aea8ddf91189b155274c1a8c4a,1,2,5,R5/1,R5/1_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/20_1_1.png,20_1_1.png,png,69195,6346def6c5288883b83d9a5f4beeff0a36f25527ca6289a6de907607983d2114,20,1,1,R5/20,R5/20_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/20_1_2.png,20_1_2.png,png,69260,e13d211494f5569299b3cbe404baf6d383fc7c8c6092b8a59d801675d095039e,20,1,2,R5/20,R5/20_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/20_1_3.png,20_1_3.png,png,71692,60599eece98f518c09f0721b6a257a86688c05a1e4341be3fb94ada0ace9aa9b,20,1,3,R5/20,R5/20_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/20_1_4.png,20_1_4.png,png,71250,e0b18247257d6b1a103615f80589abcf747b24daebd9e4a01e0d92249f530f8f,20,1,4,R5/20,R5/20_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/20_1_5.png,20_1_5.png,png,69701,475779789ec51749e42da3d2b83caeb3b59471a00e96064e6dc107a50537be15,20,1,5,R5/20,R5/20_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/20_2_1.png,20_2_1.png,png,69648,529619e44a14e4906ca7a1574cc2d3fb116caccaeed2e4cac01465af985d08f1,20,2,1,R5/20,R5/20_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/20_2_2.png,20_2_2.png,png,69205,c87911139e31aa07903c68182c764b15ff01c484ab6ca500dfcfca6782987876,20,2,2,R5/20,R5/20_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/20_2_3.png,20_2_3.png,png,68900,c966aee54d7780344825e81b4ac877a7210f4790c596d44219d95bbb25a95d4b,20,2,3,R5/20,R5/20_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/20_2_4.png,20_2_4.png,png,71146,c458a0e2e6a3a37bda23b3487146813ce5f10cd9358f7fbbe8edde2376db046c,20,2,4,R5/20,R5/20_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/20_2_5.png,20_2_5.png,png,69455,c43b69b264a1d7a3f88e4125da5f00c7be56c0698b44954536d94691212de8c9,20,2,5,R5/20,R5/20_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/21_1_1.png,21_1_1.png,png,69770,0511986385b674eae39078f1ca961546ef331dda391cdf206e8de002ab01cf11,21,1,1,R5/21,R5/21_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/21_1_2.png,21_1_2.png,png,70705,0bfe0038b06ff800aa074b26d03f145898d9a4e16399eaadc2e3eb389a1fae6e,21,1,2,R5/21,R5/21_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/21_1_3.png,21_1_3.png,png,73394,91c37292e8705e4b6cebad2492da45a29637506a798d59e312b88d81f293dc98,21,1,3,R5/21,R5/21_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/21_1_4.png,21_1_4.png,png,70389,9800b950278eb9640955e22d669456a248357087500337c0dc52d8c6fa565c00,21,1,4,R5/21,R5/21_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/21_1_5.png,21_1_5.png,png,70162,ed2d5f2ed9f2c9b5e1bc452c1391a2ba1b544ae8be784020c1eb69d2eba95078,21,1,5,R5/21,R5/21_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/21_2_1.png,21_2_1.png,png,69028,d9145a4286889ab6646aef12310f408a16c8c423618eb8a576a488f0965a54c7,21,2,1,R5/21,R5/21_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/21_2_2.png,21_2_2.png,png,70681,05d9ba67bf433622650f9fc0c0046608d87df5a7e81b2d52b3c4750e23d891fb,21,2,2,R5/21,R5/21_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/21_2_3.png,21_2_3.png,png,70066,38b4f82bd53d2c5249864f4b20b1cbfc784f02e2222d6babe21fb48fb08d15b9,21,2,3,R5/21,R5/21_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/21_2_4.png,21_2_4.png,png,71943,957e300f22e1be44c8a9b5947754b8d54a28cdb3e41a21b2cda363f955c42b41,21,2,4,R5/21,R5/21_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/21_2_5.png,21_2_5.png,png,70991,653af1092295cd12d847093293cadf4aa9f5dba93b675c574aa058186551652c,21,2,5,R5/21,R5/21_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/22_1_1.png,22_1_1.png,png,66141,a7d3845b544612b8ebff0ac7dcf59f31f28e60757a5c7c886bccbec92210420f,22,1,1,R5/22,R5/22_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/22_1_2.png,22_1_2.png,png,65708,79bb57317aae0c1ed19d9f99a291b30e21112399e674e283ab95abdabf5b07f8,22,1,2,R5/22,R5/22_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/22_1_3.png,22_1_3.png,png,66982,bb9165c55ccbdba4ebb0e6ff4f8f0a4fd18c1a0259ebdc25c8b2eda9f0ed7bb3,22,1,3,R5/22,R5/22_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/22_1_4.png,22_1_4.png,png,67513,8106a9fec0db1b4c7a24816a9a479557b61f6f80dad30a1296a0390e9fe38ec3,22,1,4,R5/22,R5/22_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/22_1_5.png,22_1_5.png,png,67303,07b3baf31402fa6a02e8e3b573b30bca0b9afe358526921160c6f4204a4280ac,22,1,5,R5/22,R5/22_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/22_2_1.png,22_2_1.png,png,66720,615515d40a871d231ac08dc38f420cd07f16ec44c579a2dfeaf7323cb61e2e47,22,2,1,R5/22,R5/22_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/22_2_2.png,22_2_2.png,png,69549,7b8cad7e479f9eb661bdca49d71e207f4888ef5f12b063777a1af2191a1a0fc3,22,2,2,R5/22,R5/22_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/22_2_3.png,22_2_3.png,png,67277,7ccf2758f4427d9d85636f413d3a308446e39705d96b812ce083a9b0453c049b,22,2,3,R5/22,R5/22_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/22_2_4.png,22_2_4.png,png,64882,08031e6e32758304286ce4e3740c3a884791477a8eb995d6617df30d68d1e325,22,2,4,R5/22,R5/22_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/22_2_5.png,22_2_5.png,png,66002,a4d4db3598a5db6d306dc621c07b09c0c82a44966d1ed17588f00e5e96c1488e,22,2,5,R5/22,R5/22_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/23_1_1.png,23_1_1.png,png,70425,44c09b64ae2090bae41024597330556522383b8caaf0066a05c30a0747bf8e9c,23,1,1,R5/23,R5/23_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/23_1_2.png,23_1_2.png,png,70696,1f8be1ca6e00d1ff6e9ff2d1179fc2bba9d1eefcd0a37fabb9248a4a5672abe0,23,1,2,R5/23,R5/23_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/23_1_3.png,23_1_3.png,png,71417,be58351ab558fc433e2ab1b8fed485996d95f3ca76654fcb3e4188305e91b505,23,1,3,R5/23,R5/23_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/23_1_4.png,23_1_4.png,png,70738,0f6b79183209a10e8d629aa0397629f69d5b62ae3bf7a9c9472d663bc8eea20b,23,1,4,R5/23,R5/23_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/23_1_5.png,23_1_5.png,png,72663,96e1842ff4300d01e4ed641347ddbc054d682efef048ee465435fe69c4c69118,23,1,5,R5/23,R5/23_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/23_2_1.png,23_2_1.png,png,72355,095db24a65e9dfc9cd2ba99a4999ef4bd31cdd81729147d7778350bf6271c7c8,23,2,1,R5/23,R5/23_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/23_2_2.png,23_2_2.png,png,70289,a6b77f8d7529f109666516f8a9efe1b8d4766b35cf317485962b5230ac33a5d0,23,2,2,R5/23,R5/23_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/23_2_3.png,23_2_3.png,png,69495,c45ec19851a54a3268d7b95fc44447ea6488f3a93d1edcb3450e08313d9237d8,23,2,3,R5/23,R5/23_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/23_2_4.png,23_2_4.png,png,69801,20032ac0242ad98c0524e454690c2715215ffc97269e4de789c15cca4660ebe6,23,2,4,R5/23,R5/23_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/23_2_5.png,23_2_5.png,png,69255,a5261dda53e855216e4858ffdbb81f2c298490d532181bad647e02cbda7e9bf0,23,2,5,R5/23,R5/23_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/24_1_1.png,24_1_1.png,png,69304,1fc4229c3fab55c54dcfe653070f8dcf3c4af3e336b2561b4888283faf3787af,24,1,1,R5/24,R5/24_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/24_1_2.png,24_1_2.png,png,69076,c1913e2e23029a0884d49708186863030ab2aa0f78380f9235b7b73f72de3c2b,24,1,2,R5/24,R5/24_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/24_1_3.png,24_1_3.png,png,68071,b96a610b82bf0d0a4730f72005de2ab4f3204c451915bde570f81df104f83004,24,1,3,R5/24,R5/24_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/24_1_4.png,24_1_4.png,png,66900,1adf4ad241dc6054c969ae1acef9c3a154942d416d119036b9521c7a4465941d,24,1,4,R5/24,R5/24_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/24_1_5.png,24_1_5.png,png,66787,fa4e6a6e5a990b828ceb66cf94a85da1faba3125a0e1e55d8c42a4c6b837a743,24,1,5,R5/24,R5/24_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/24_2_1.png,24_2_1.png,png,68664,97a6337b272f7ffb02312b1b9a69c92e37935b79c76b73c0fe86474b940b50a6,24,2,1,R5/24,R5/24_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/24_2_2.png,24_2_2.png,png,70465,4664205362b509ec7cbbb89659d968eceeb4b71d542cb3294d63adf014963768,24,2,2,R5/24,R5/24_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/24_2_3.png,24_2_3.png,png,68726,fcc56eae8adea87be989bb932ff02cbdeb083b8a735881d289d76a791f35f2a9,24,2,3,R5/24,R5/24_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/24_2_4.png,24_2_4.png,png,67227,1505a3a8f00a88e1ce38fe9ea5ed369ec43fa6ac439e832d0c544dc87d4773f0,24,2,4,R5/24,R5/24_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/24_2_5.png,24_2_5.png,png,70669,f2afce7bdb3b39bd71f1add13d9a18dce96291e3e47dc05ced3ee756308f108d,24,2,5,R5/24,R5/24_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/25_1_1.png,25_1_1.png,png,69478,19ed6cbcbaa3aa3e4f09a3c509ef603f8240c4be3096a6d5b0e1b4a219bd106b,25,1,1,R5/25,R5/25_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/25_1_2.png,25_1_2.png,png,70454,1cb33acae5ecce780438e80b66e315dc211919dc7ec6f42322a5c364e7fdf135,25,1,2,R5/25,R5/25_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/25_1_3.png,25_1_3.png,png,69757,3108310fd5781bd0dc4ba6f440cb046abca48e7a8ba86498e510adcef985e0ce,25,1,3,R5/25,R5/25_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/25_1_4.png,25_1_4.png,png,69237,a30dcf7f4df1c5060744442be87fccda158fe59d8b822fda81d37cf4a8f13e25,25,1,4,R5/25,R5/25_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/25_1_5.png,25_1_5.png,png,69575,f574cf09c3cd821fa84a13d21ec70733c9d851181f4964b7bd91efce1a5d1d48,25,1,5,R5/25,R5/25_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/25_2_1.png,25_2_1.png,png,69759,237dea3c1d987f4513d91aa42ab8ec030ab32dcffad1fb3fb7a5f5fdf8fe82b4,25,2,1,R5/25,R5/25_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/25_2_2.png,25_2_2.png,png,71992,8cf8a9729abfbca440cdb9d994159c9f14bc528ff189411cffa21e8f3666b126,25,2,2,R5/25,R5/25_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/25_2_3.png,25_2_3.png,png,70518,e1ad9fa090b0aca3240c0a44c14754d2d8824c49d398e5b03262ea7c87c9d999,25,2,3,R5/25,R5/25_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/25_2_4.png,25_2_4.png,png,69649,0ca3634d8f9e921c8e61b0fd17cecd89051f151385ccaf09a2d29287cd114b2a,25,2,4,R5/25,R5/25_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/25_2_5.png,25_2_5.png,png,69311,b6c8435be6453cf295af2c196531e05a4e504d7921926297d7932f3941dbbd72,25,2,5,R5/25,R5/25_2_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/26_1_1.png,26_1_1.png,png,69694,197854954df58cf75d1f58c1c8ebd29b0b533d6c586111f42220def92fef87fb,26,1,1,R5/26,R5/26_1_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/26_1_2.png,26_1_2.png,png,70628,8326c4ce33ee1e2928f405c2de0437f308629b1d90cc5828d76c7555dd489d9b,26,1,2,R5/26,R5/26_1_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/26_1_3.png,26_1_3.png,png,68582,6c574a49706bf019f864875a0a485f23ffc21861bd016eb7698051804f3d476a,26,1,3,R5/26,R5/26_1_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/26_1_4.png,26_1_4.png,png,68589,c77dbc6d1fc1e385104180649762fc47ff33b7a002a81c545d3a711822147c7e,26,1,4,R5/26,R5/26_1_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/26_1_5.png,26_1_5.png,png,68893,e439eb2ffe293d0807208415f067c1f3739aadc33c2d60114b41b8f5883440d9,26,1,5,R5/26,R5/26_1_5,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/26_2_1.png,26_2_1.png,png,69025,68c93fd88db1771ffd031f3a98687645f5d62e01395a1723f70fa560b634ba9e,26,2,1,R5/26,R5/26_2_1,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/26_2_2.png,26_2_2.png,png,71352,afa86cef519b2800fcc78d59caa0b2ddf2087ef0ceabbc044b3fe4c5011828b4,26,2,2,R5/26,R5/26_2_2,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/26_2_3.png,26_2_3.png,png,72341,87fea6b8a50dc8fe733f5b62c01c5e2006afcab494d6ee64b082062700dabf2e,26,2,3,R5/26,R5/26_2_3,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/26_2_4.png,26_2_4.png,png,69839,30ddbe86abb99f1f307d0c3797457e05d7c1e6799af7db996ca7345d492657ec,26,2,4,R5/26,R5/26_2_4,PASS,320,240,3,,
full_l3sf,R5,L3-SF/R5/26_2_5.png,26_2_5.png,png,69396,3547f38b22003967b1fc8fb41ac5d45e7fa8a87570382b6180b75b72d4c0bfe7,26,2,5,R5/26,R5/26_2_5,PASS,320,240,3,,
